date,ME1_BM1,ME1_BM2,ME1_BM3,ME1_BM4,ME1_BM5,ME2_BM1,ME2_BM2,ME2_BM3,ME2_BM4,ME2_BM5,ME3_BM1,ME3_BM2,ME3_BM3,ME3_BM4,ME3_BM5,ME4_BM1,ME4_BM2,ME4_BM3,ME4_BM4,ME4_BM5,ME5_BM1,ME5_BM2,ME5_BM3,ME5_BM4,ME5_BM5,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,bm1,bm2,bm3,bm4,bm5,bm6,bm7,bm8,bm9,bm10
201011,-0.35503628250892394,-3.404939466680058,-3.704110448921718,-6.030496604745264,-5.678062556950527,1.5415045287735956,0.7223607575402673,-3.3943279228728835,-1.6230462378081891,-2.2770532985276764,-0.5060666772877899,-2.23393429122163,0.14373320143615193,-3.1194791974795693,-3.2560443764580858,5.12827889915987,0.6298629655987706,0.5317796819590129,2.1885878334040596,-1.2273481253444611,5.4666004046403724,0.22096716187212026,-0.4351397580341893,-1.7095558972465452,-0.16919240735903746,-4.242445195003822,-5.074269259817583,-1.1560428455347669,-1.0657861037731502,-1.3139548865189203,-1.9381455724623335,-0.8394307560779919,3.6702778144974535,3.9203439404597407,1.9620197610374066,6.746385841511046,1.9264153993386657,-0.15969851545846425,0.7980320946935354,0.6036816500955978,-1.6090437462412672,-1.8394700183840351,-1.3092936340749213,0.1319707153198027,-3.1051257483450363
201012,-2.8657870784695207,4.3936105211173,7.195542889670353,6.510451304183684,4.088475519475491,8.40697614593784,3.732837938663412,4.36854714729558,6.518445116616859,6.67642928929457,3.4712218982358944,5.79385276502542,6.533549279594104,7.2522475123899355,9.098003768358078,3.683467813183121,4.016514971428571,4.402980846215601,8.45576494544099,7.355313619397502,8.520125502200756,5.451548597319484,11.043882258314818,16.189171885018464,4.198123223404915,4.497898857456048,5.194140356767509,6.621435046297207,5.525722321223269,3.7062363795211453,8.305729091632111,2.7578607906451116,6.880713198931048,6.346274004408182,8.672516352725086,9.049378946567632,6.184205148966149,6.159707908646682,3.7749434523106076,10.962634824171975,8.69188884161351,10.862921424075374,17.386060717103142,4.54643832626029,7.571734382183579
201101,10.898093720661269,-3.1556597512759685,-1.1302179456424648,-1.434395163658848,0.6956672015640173,1.363566979136118,0.4645260676621737,1.0932723376224938,0.4009506552402823,1.3611204099732932,2.0449566316681578,-0.3707433462093082,-1.9459711548999505,1.4195000055712894,-0.6223348327880166,0.4371933853068261,1.2556801519562655,-1.882128127879936,-0.38613666347544445,2.1021841586219536,3.2584481514712564,1.2045435323700233,2.736527774649367,2.0473344011261667,-2.908938307942598,2.3121859188912426,-1.1412790290995543,1.5889466032324846,0.46762450327774263,0.3339711503514486,-0.3511690833809598,0.14339948680099388,0.36943934732481726,0.9713404099983521,2.521616870528954,2.175428857050767,4.376641076091546,2.609083563426614,-1.2921520641758442,0.23813207192834138,3.2948263534858335,0.5292275104701225,2.8172992015518794,-1.4607027538362662,-1.1822453511885775
201102,-3.784334075265934,-3.3399897294440226,-5.449546654062392,-3.1040102716994897,-6.516905191944128,-3.5644031589393785,-1.4923888849265883,-4.618133686957808,-5.576782688669078,-6.572193601122675,-1.9152140383406053,-2.577236832998396,-6.047281286651021,-5.011402358930672,-6.034383390097544,-1.6778543260201353,-7.2324016348258695,-6.275970574748714,-5.843934420822685,-9.462415152828122,-2.384935946353311,-7.627766056056282,-7.958179951215792,-9.923370773723303,-10.85756765065301,-4.031018849191865,-5.1037660225137875,-4.449537097445863,-4.756825499930553,-4.259488131244074,-4.067492199661043,-5.595665410439907,-5.6547979057735605,-4.8921237148602605,-5.675704218420941,-2.9376241780135732,-1.2389952211589208,-8.91265687388894,-4.725404025850211,-6.628753707597355,-8.04569677170682,-8.562324442878328,-7.3010203044675785,-9.7384753856172,-10.34519300991402
201103,-0.5980994328922495,1.5003499359040986,-3.05197909164538,-0.12516437811651585,-4.863885734246192,-1.7946373739906054,-1.819376484082966,-1.460933314458467,-0.09009546373425809,0.07931691038429947,4.774557635896274,1.9037756659680365,0.49685212936444795,-2.1482002397144417,-0.8328994165841601,-1.13159016865511,0.2886448063101598,0.737316206247303,-2.4451222950151252,-1.4993754731848354,4.031363628046413,-0.5631188684444366,2.022210032487632,-0.43803024299173093,-1.625066486129064,-2.742523823278507,-1.75582845587293,-1.7321731804790574,-0.31138703445367805,1.122242073910307,0.9418050543580561,-0.40844841964268136,-0.6765017432532507,1.4743150157014395,2.0522958574747308,2.9824018815333173,5.003925231608131,-1.5179477483301693,0.9692150560300535,1.4832634780485288,1.8176792633093888,-2.4626637837444028,1.4497058071020754,0.2088187981722628,-3.108451048953259
201104,11.464413525725112,1.867964229801028,2.9606937850289032,1.210160162468204,0.788777314754371,5.841656629000146,3.829095389015038,3.506555686098861,2.027251476161348,-0.35556932265598934,7.634462119311989,1.8871231881992074,1.853193268707695,0.9146445218272639,0.8690095549431981,3.0667764276083678,4.367335284300719,1.9097666715816262,-1.3038041996310523,2.0865215185033814,6.931207344433201,3.521632867921625,4.204773271317441,2.3298752181366345,-3.050166166512182,2.5747377567026923,1.3507591406712476,2.181825988100086,3.214981403360876,3.039090987556184,2.5072770508468674,1.5350968473528543,3.142844170334147,4.200137965044857,4.98518287284226,8.011371055101707,4.553557279876685,3.7886171389867878,3.212685322617557,4.00896365540865,3.387896539177698,2.1240738496670963,1.2139190142635028,1.1731025343682784,-3.589353037079721
201105,9.464418894927539,-1.943432709379393,-0.5538670835831982,-1.7282247441023586,-3.6836352659854095,2.591257923207661,2.023698774891557,1.0278977327529835,-1.56313226402892,-3.3882845024536667,3.8763223609874764,0.6178180878685682,-1.4718503936241683,-1.7185577994464325,-5.672253981266142,3.2161694731813912,1.8604134436216688,-0.38035042535091435,-1.8173256801089543,-1.2527053127407721,0.8427235708820282,0.48149065136628494,-0.32644492182404994,-0.5998091658458372,0.342536484083709,-2.857165100137373,-1.0742208624780454,0.3496944709574575,-0.36406415750675347,-0.013510429086808742,-0.9637505670195965,0.27998507116071836,1.1639972964696426,1.7905273147117031,0.2893871295137616,2.002440852200502,-0.9555491531832234,0.9406352635054824,0.2940980678689041,-0.21044169450049932,-0.5427368403465654,-1.0791493425938885,-0.9158397710988342,-0.7971214264448444,-1.117941845759721
201106,-0.676274536737074,-0.531619244994261,-5.218727547598033,-6.3796458340283575,-5.935322380248201,-1.76640628729195,-2.470500913191364,-3.8267427178451796,-2.8226556797223368,-3.370684764217609,-2.909650504449721,0.21358775877705188,-3.0176390444708274,-3.5754026814705604,-2.621752400650136,-1.3439374081619428,-2.0125634273848214,-2.859977236175159,-2.2522762749295557,-3.0784834472000915,-3.257776009965184,-1.1782651138361804,-1.4473407481076301,-3.373782865466859,-10.651557358169555,-7.593580282970088,-3.6722652353073992,-3.8067625685543267,-2.2730994154346513,-1.5216043194802453,-3.244132020806461,-2.5005663851564073,-1.9832333535148405,-1.5906647125917435,-2.7640094834502587,-3.8671060663680037,-0.5520526774636088,-1.5256175233043963,-0.3939515830287161,-2.7121885933159304,-0.9406198556646378,-2.7712535167457424,-3.564488691610619,-3.3591354031429077,-11.485109991952152
201107,9.185995315442561,0.12593661104811282,-2.3739672020287403,-3.838351132067079,-5.656644649045322,4.578334401339252,1.857174145833919,-1.8273479612412973,0.4205623621346259,-4.071297709535496,1.7986460263478727,-1.2446493961989686,-2.5917412605324053,-1.802553247165341,0.730234198499534,7.6040573348732305,4.4713565580500125,3.5411669018355942,-1.1441759549340906,-3.2544683466714206,6.4576172282818165,3.282907930224382,2.3309898746414035,-0.7952965470789395,-8.685217980201985,-3.2325661639515695,-2.892095325086306,-1.2347287371642446,0.7082474406946425,-0.2838240626681503,-1.1373901539280655,1.687865572747641,3.6662129612164254,4.52654553056716,3.821368733495671,5.913546154387893,7.735287284523091,4.886413748952578,1.1778779908445323,2.1885209133403234,1.3627018150174852,-1.6275780913255873,-0.36521017959911367,-1.5897848186791779,-8.757080940135145
201108,1.11901416456153,-8.89144914412572,-10.21525214330413,-9.186848365918765,-14.02977823118168,-8.625056130354055,-8.457005616257222,-11.456211549629773,-11.44305545987112,-13.862789354956554,-11.414329531511784,-10.114212190048352,-9.53005099960709,-13.11587291374101,-12.83191230728311,-7.439299208403275,-10.350251520355037,-10.654653876523147,-10.329888526870727,-11.02290167308154,-6.806400897866137,-9.440999511746588,-9.683972451419816,-11.907941689716317,-15.13014305638141,-10.885030883475732,-10.490032663922266,-11.601189987614294,-10.516796592633746,-11.107105780169055,-11.091975767713542,-10.32286098180679,-9.626376217890476,-11.194866717970989,-8.24943534115602,-7.212560958730339,-6.034943578883179,-9.549645752168571,-9.411910760343469,-9.40180914097199,-10.70891723875847,-12.681175533258735,-10.644506627351833,-12.732741463568855,-14.291815905751426
201109,-10.6660550174403,-6.670657536438983,-7.108382164874552,-7.3500835647836045,-7.5975825282153515,-3.587415328324541,-6.342232957013756,-7.210430920580793,-7.332183130981679,-7.641146250499489,-7.204189196213982,-6.013243141632804,-8.086269675464402,-7.454583962256625,-10.104945733814606,-7.300065090641093,-6.574944333419305,-5.795973829172368,-9.517999303367834,-8.280258936899926,-3.2026579646089104,-8.206431931219232,-10.726211914170138,-8.436669291119761,-2.9125573481878613,-5.900561504459551,-8.330249926780157,-5.70533038677923,-7.249773854628867,-8.265283302041356,-7.2585450896981065,-6.359130441994275,-7.847825913127327,-8.083589603010449,-5.545366949806788,-2.9874879432304207,-4.658235327104219,-6.874012449178572,-9.687793216339525,-11.334281392767611,-5.791575735494444,-9.763034650867228,-7.6248088503286064,-4.539309051429777,-6.07921006711681
201110,22.188013482838777,3.297894058601405,5.787850162460206,4.018368569501502,2.5373895955173156,4.211210516094987,6.916108574309874,6.870551744790812,3.229224336383574,0.11748865622233325,6.895813890120956,4.6166984507051065,4.872458142450142,1.5324483414182952,1.6940122637906079,6.354967377770686,4.211382078424889,4.934148933872026,5.047068680104681,0.05899981544393804,4.59874703916829,8.022228432095384,5.5707387327855535,7.322817324162058,3.0439909849742954,3.715982213152768,4.906890894932545,5.858372630529949,3.2155857343095615,6.086306796162783,2.730371625585771,4.395750140626421,4.180526216538298,4.840574675172626,5.989676007941362,5.062557087572167,3.9993335236857845,8.424839688345138,5.889835994263207,6.125739724067115,3.863300889844319,4.3540345735165555,7.675959722913437,1.8938391963554624,1.7981328929599312
201111,13.793957321676933,-6.737935820794817,-13.940590087947884,-11.487039780661421,-15.136541792575377,-9.327180398441428,-9.101871084767648,-11.803827282624965,-13.74672671453278,-18.233940347708977,-8.1464581301113,-9.195797075300984,-12.557330448458647,-13.84868502130687,-14.23983990030469,-10.501263024227326,-9.937889949475341,-9.66310402312212,-12.950317300686956,-16.097811526577637,-4.264715263596993,-9.861198021243018,-11.549033832104167,-7.883254800082858,-6.182795412663831,-14.15789149601276,-11.110954177334298,-11.893017168947917,-13.143785155167002,-12.298940592008647,-10.58763608619121,-10.570718711268267,-11.908894952788142,-10.074821797736462,-6.577402701789489,-3.499752092497999,-7.212869289612011,-9.314200287201821,-11.413031095561298,-11.113833066833068,-12.408755482963672,-8.15871534748978,-11.400875047751398,-14.022293615034135,-7.1224001609682
201112,1.4145608346394987,1.8331707910550685,1.25633870644043,0.4110633509603694,2.031190550753351,4.267864884239787,-0.3089938238335931,4.4415557053696935,3.1360456858969883,3.8685594909397087,2.2727364262969862,0.7978839246322903,1.8547167696319253,1.3132219017713471,1.8326575943382137,3.3711578291972097,2.16574673368286,0.8452993772605236,0.9804302145974445,0.6969755241169198,2.375020301147534,4.085556780391093,5.00231034766116,1.838140557362988,-3.9928431627822287,0.5420643763427784,1.9200773029036844,2.026941438482642,3.8309946850014227,1.8039413757179288,1.4535705248432076,0.7768789719259863,2.414862888402676,2.399788525992057,2.9847918943726732,1.7287428325761847,3.624820574044324,3.6118679609290196,3.919115733248119,5.019023489455895,3.1667212360931463,1.5715592477230613,1.7989901430485966,-0.006685366478427035,-1.6888661222419887
201201,7.259698367136473,7.187541976032851,3.7348511580594677,6.301599322074215,5.2016909475857736,6.938584719802554,7.90621025930723,7.337381036470275,5.00958230560442,7.413440027730552,8.335620384632339,10.0120623071595,8.941237359674737,7.845399014275134,4.9804672728547255,12.889420652392149,11.802610332834004,7.6010688929744985,9.924906271552468,8.58406356897487,3.954235867189978,9.59895316081951,4.909033326420531,8.41279228561962,15.093117294699747,5.015546452840446,5.560344839854043,5.98950816025224,7.10957628234567,8.076402305137163,8.472613970268027,10.48368166119955,10.451128258576922,10.574039163925988,5.392759210156102,4.514955581517545,4.101290714785558,11.093143797752397,7.840247906020691,5.513229782817562,5.597368170514142,10.121542154501908,5.25504977855975,11.732090972282009,10.045585789444333
201202,34.67647553739694,16.57941705472244,12.505147461139895,16.8151505305825,16.971094942451007,14.658447333980726,13.3068844488189,13.739524692859625,14.60007553867426,16.238408305767116,12.93804873833252,15.090742303545934,9.431742669476915,14.199236975546437,13.254091200213491,15.520959691671369,10.307496230044082,12.984724808091583,11.367194910129225,11.717486200745961,9.623503520005688,6.451704199710951,6.8302376598365715,7.893804809725949,12.399382371901703,16.13941728792318,18.22131037161838,14.026434140134285,14.776724179379784,13.745674081905186,12.222555084358113,12.737234613359075,12.09756159976839,11.222462895335829,7.825755303512983,10.435186183653782,8.844556101831067,6.9087746647500925,7.874173923839741,6.37022770396952,10.568156956490336,9.317255797848881,10.018585859154092,11.257886653588523,14.071125322066326
201203,-1.9489231109841447,1.2891715110418756,-3.646015277592419,-5.599042038514513,-7.155687672480013,2.6983006119466606,-0.8432065302978431,-0.4796412669904461,-4.669658908213914,-6.226737010853854,6.0925591023854135,-0.5796407723408414,-2.335431310384617,-6.099968137971179,-8.818649300689694,2.253160262344206,-0.46875611808786244,1.5140870887359341,-3.124011553494152,-7.051681419392803,1.211831691345739,-3.9712047799799826,-5.873384317055504,-5.930074731917338,-11.200217483726657,-6.201961512145676,-4.18968955844387,-2.460351545880254,-2.065844792677106,-0.5839467726546458,-2.74166575529547,-0.9263142267728636,-1.0841804083439353,-3.444682407215012,-1.5569108476693265,0.1738669566143983,3.444513279280466,-2.8965976915014493,-4.426595284788465,-4.233254893745181,-5.439594466313286,-3.9858883248411963,-6.658390278619085,-4.616108135458428,-12.061398350553876
201204,3.583050472269315,-2.310611843628328,-4.504358342261266,-8.104624269353673,-9.39640290916994,-7.39458495404042,-4.276278109579816,-5.73241482383582,-7.866881130958256,-9.197516456156903,-4.008934779180952,-6.958025781955321,-7.0749613600437575,-7.163418428331582,-9.994240218552221,-4.643408025525636,-5.260025131392253,-7.035485776553938,-7.721730336894973,-6.311986462056105,-2.8239143298620357,-6.555420191169355,-4.149904434209161,-4.275084497884668,-8.535411044960366,-5.66191241080674,-7.665577335916136,-6.882242179418689,-6.818740145523965,-6.659138294889108,-7.164928504151692,-4.334298160049451,-6.912799100554556,-5.379984077721163,-4.2392659633302925,-2.5235348878956705,-4.411953284113224,-7.213983739023504,-4.421204668604659,-2.188608538655942,-7.149342150504492,-4.7486544498802745,-7.369775662681015,-8.77297361515627,-7.817597746600166
201205,0.4201327556073399,-0.8188273059819257,-2.779317283094734,-0.8583050772159931,-5.546738951166948,0.1750500556749212,-1.0091131579835144,-3.764331039003163,-1.9570569555158386,-6.929579524203131,-0.07129816069835855,-1.316989656429303,-0.9609269479933411,-1.0672502592209534,-3.404428625445445,1.5631099619706297,-1.0576499672581194,0.3222422604674619,-2.032726082877688,-0.9287393293369243,-0.3727244678029124,-4.99457216257959,-3.4814256229373726,-3.3172417614389915,-2.252769190417951,-4.938298691472495,-2.0657087009684045,-3.2533608898415007,-2.3367550495032536,-1.8425386968204625,-0.8045634506343426,-0.2312477751488561,-0.3413297344161611,-1.0431200876085904,-2.6302772928388234,-0.4544075649368882,0.4350599258206956,-4.079400607728399,-5.2532596508241625,-2.391426794153009,-3.728297905077006,0.008763558100478852,-6.615022977055186,-1.319134181444421,-3.897587755463171
201206,-1.7700411689283044,3.253505099888324,-0.269489732195065,0.18971126011958941,-1.2158208460133901,1.5070676062388477,0.2427339473740417,-0.21318859562226042,-0.2682105778648384,-0.2665916159344346,2.2054802416394104,-2.3528932293269262,-0.8079586617037811,0.20932091568874764,-1.4956534236139047,0.26279657890307756,-0.08465899954960718,-1.011022988172468,0.735082076805943,0.19700589087490414,0.44959352889984405,0.928041140245216,0.551282490210857,0.06721905969877513,-0.5036237615125625,0.31957482620854977,-0.5080525050318767,0.04714251776253141,0.19316535698239154,-0.027712547720724873,-0.8253408433009958,-0.0660255979997655,0.01459115851476041,0.5290277840928105,0.5189704429777822,-0.21985211177029562,2.448240771375512,0.4084404656024795,1.3029739766644002,0.4160160191854068,0.1436714997131276,0.6838781391415553,-0.6079767566120041,0.5873868113806009,-1.4499842633549929
201207,-2.8318209699641774,3.4630956044590766,-3.2409115088193228,-1.5609188714649511,-0.992237307095615,2.7265816284813895,0.7606606529855127,-1.2010179441643276,-0.42475577133392073,-3.08852883379247,4.779102597204185,1.8042120586718249,2.679434831902055,-0.6079345039903233,-1.9677609689604791,5.226463492796276,2.5356544629290174,0.40100789834309186,0.14264954036020608,-3.5313665110736316,3.8841952551897663,3.5368505457465695,3.482391386405142,2.264978248844101,-9.117781183274415,-2.2474128886010356,-0.5069690103666245,-1.3029298758771577,0.34641157158988484,1.6002479572311472,1.3239330523569757,0.6987141510172458,1.8635793058764847,2.366109799234479,3.51846883305503,6.124399162146354,-0.3512852757350407,2.676744079127018,4.2450683689471065,2.7249633293657847,3.1143293531792953,1.6370672098965833,0.8756843757156119,-0.6896339288885245,-10.54377123878707
201208,14.872384310151432,6.154465706168832,5.668940153982826,7.329392692848974,4.481176893622498,5.01639920286834,7.572489710559316,7.137532131270456,4.586208957442109,5.378390557726092,7.459878957696994,4.965164504290507,5.720968921129272,4.096249778593448,1.9648445918438278,4.2577184234358,4.145016116911633,3.5259129562119886,6.949326217970216,2.891890337403281,3.7046827518866756,3.4374317288045124,0.762151205514289,-1.2901003708515488,2.6046876384440614,5.265008837911143,6.586784123404664,5.791693564672154,6.098686502834582,3.8890615976208767,5.870408293067922,5.324010662678233,3.520770723464028,3.1084369554412485,2.720919866965674,4.39218192987124,2.03823739679413,4.3838381324879,1.7192499454729429,1.5742221653727042,1.5191662065832925,1.4793674998573665,-0.0072490744201876844,4.331113051994605,1.7652594097332084
201209,29.041983528068172,9.360896092796095,5.0941898707376865,8.928138888609631,7.892344422074678,9.558861422688006,4.163654541848069,1.9820638039875849,7.055159354542535,6.649986421804886,3.39641273444964,3.0808088029665868,5.7435037249661525,3.3214759692906646,6.28010124001998,3.234785758432259,2.4323343988939303,2.4039464187079647,5.94827806698988,4.941963394568854,4.368962987470053,5.601212025680664,3.9369791062997224,5.2665356525578915,6.556972751428474,11.735117830129761,7.999016640246263,5.99841935283809,5.56239605434694,2.0816263911594883,6.157113359424559,2.7601415803091163,4.0071360018140325,5.559960921542768,4.689388280642569,4.418168656822822,4.238364573799497,4.6790545089340565,6.25396830862854,4.563745337935213,2.886994605696592,5.775558695991399,4.997038070838604,3.430353522280877,8.926354954824129
