,日期,價平買權次週每日結算價,價平買權近週每日結算價,價平賣權次週每日結算價,價平賣權近週每日結算價,策略累積資金(金額),進場口數,做空價平賣權近週報酬(點數),策略每日報酬率,策略累積報酬率,每個時點最大策略累積資金(金額),Drawdown
371,2021-07-15,,244.0,,72.0,1745320.0,7,66.0,0.013412920532800632,0.745319999999994,1745320.0,0.0
372,2021-07-16,,145.0,,70.0,1746020.0,7,2.0,0.0004010725826781858,0.7460199999999939,1746020.0,0.0
373,2021-07-19,,68.0,,124.0,1727120.0,7,-54.0,-0.010824618274704711,0.727119999999994,1746020.0,-0.010824618274704757
374,2021-07-20,,4.2,,295.0,1667270.0,7,-171.0,-0.03465306406040114,0.6672699999999943,1746020.0,-0.045102576144603154
375,2021-07-21,288.0,0.4,118.0,420.0,1623520.0,7,-125.0,-0.02624050093866015,0.6235199999999945,1746020.0,-0.07015956289160491
376,2021-07-22,,319.0,,47.0,1643920.0,6,68.0,0.012565290233566673,0.6439199999999947,1746020.0,-0.05847584792843152
377,2021-07-23,,313.0,,37.5,1646770.0,6,9.5,0.001733661005401732,0.6467699999999947,1746020.0,-0.05684356422034112
378,2021-07-26,,153.0,,55.0,1641520.0,6,-17.5,-0.0031880590489260507,0.6415199999999948,1746020.0,-0.05985040262998133
379,2021-07-27,,85.0,,53.0,1642120.0,6,2.0,0.0003655148886398951,0.6421199999999949,1746020.0,-0.05950676395459387
380,2021-07-28,269.0,0.3,153.0,178.0,1604620.0,6,-125.0,-0.02283633352008374,0.604619999999995,1746020.0,-0.08098418116630966
381,2021-07-29,,485.0,,30.0,1640620.0,6,120.0,0.022435218307138127,0.6406199999999949,1746020.0,-0.060365860643062506
382,2021-07-30,,358.0,,55.0,1633120.0,6,-25.0,-0.004571442503443768,0.633119999999995,1746020.0,-0.06466134408540566
383,2021-08-02,,575.0,,5.9,1647850.0,6,49.1,0.00901954541001282,0.6478499999999952,1746020.0,-0.05622501460464371
384,2021-08-03,,600.0,,1.8,1649080.0,6,4.1,0.0007464271626664853,0.6490799999999952,1746020.0,-0.055520555320099425
385,2021-08-04,174.0,655.0,108.0,655.0,1453120.0,6,-653.2,-0.1188298930312659,0.45311999999999575,1746020.0,-0.16775294670164145
386,2021-08-05,,147.0,,104.0,1453420.0,6,1.0,0.00020645232327676233,0.4534199999999957,1746020.0,-0.16758112736394773
387,2021-08-06,,82.0,,143.0,1441720.0,6,-39.0,-0.00804997867099666,0.4417199999999959,1746020.0,-0.17428208153400304
388,2021-08-09,,41.5,,139.0,1442920.0,6,4.0,0.0008323391504592159,0.442919999999996,1746020.0,-0.17359480418322815
389,2021-08-10,,3.0,,217.0,1419520.0,6,-78.0,-0.016217115293987172,0.4195199999999961,1746020.0,-0.1869967125233388
390,2021-08-11,169.0,0.1,146.0,379.0,1370920.0,6,-162.0,-0.03423692515779986,0.37091999999999614,1746020.0,-0.21483144522972245
391,2021-08-12,,143.0,,133.0,1373420.0,5,10.0,0.001823592915706218,0.3734199999999961,1746020.0,-0.21339961741560806
392,2021-08-13,,39.0,,255.0,1342920.0,5,-122.0,-0.022207336430225322,0.3429199999999961,1746020.0,-0.23086791674780358
393,2021-08-16,,7.0,,388.0,1309670.0,5,-133.0,-0.024759479343520074,0.30966999999999634,1746020.0,-0.2499112266755249
394,2021-08-17,,1.4,,575.0,1262920.0,5,-187.0,-0.03569601502668607,0.2629199999999965,1746020.0,-0.27668640679946394
395,2021-08-18,194.0,0.1,123.0,362.0,1316170.0,5,213.0,0.0421641909226238,0.3161699999999963,1746020.0,-0.2461884743588275
396,2021-08-19,,47.5,,351.0,1258420.0,5,-231.0,-0.043877310681750825,0.25841999999999654,1746020.0,-0.2792636968648698
397,2021-08-20,,18.0,,463.0,1230420.0,5,-112.0,-0.02225012317032471,0.23041999999999652,1746020.0,-0.2953001683829509
398,2021-08-23,,127.0,,86.0,1324670.0,5,377.0,0.0765998602103346,0.32466999999999624,1746020.0,-0.2413202597908386
399,2021-08-24,,157.0,,22.0,1340670.0,5,64.0,0.012078479923301577,0.34066999999999603,1746020.0,-0.23215656178050653
400,2021-08-25,183.0,309.0,139.0,0.1,1346145.0,5,21.9,0.004083779006019306,0.34614499999999593,1746020.0,-0.22902085886759602
401,2021-08-26,,198.0,,112.0,1352145.0,5,24.0,0.00445717214713115,0.3521449999999957,1746020.0,-0.22558447211372148
402,2021-08-27,,297.0,,46.0,1368645.0,5,66.0,0.0122028332760169,0.36864499999999545,1746020.0,-0.21613440854056654
403,2021-08-30,,425.0,,8.4,1378045.0,5,37.6,0.006868106777141003,0.3780449999999955,1746020.0,-0.21075073595949645
404,2021-08-31,,530.0,,1.7,1379720.0,5,6.7,0.0012154900601939467,0.3797199999999954,1746020.0,-0.2097914113240398
405,2021-09-01,174.0,545.0,121.0,0.2,1380095.0,5,1.5,0.00027179427709977944,0.3800949999999954,1746020.0,-0.20957663715192265
406,2021-09-02,,84.0,,195.0,1356995.0,6,-77.0,-0.016737978182661317,0.3569949999999955,1746020.0,-0.22280672615433958
407,2021-09-03,,165.0,,91.0,1388195.0,6,104.0,0.022991978599773866,0.3881949999999956,1746020.0,-0.20493751503419205
408,2021-09-06,,114.0,,62.0,1396895.0,6,29.0,0.0062671310586768225,0.39689499999999556,1746020.0,-0.19995475424107398
409,2021-09-07,,52.0,,64.0,1396295.0,6,-2.0,-0.0004295240515571619,0.3962949999999956,1746020.0,-0.20029839291646143
410,2021-09-08,167.0,0.1,159.0,258.0,1338095.0,6,-194.0,-0.041681736309304274,0.3380949999999958,1746020.0,-0.23363134442904435
411,2021-09-09,,146.0,,156.0,1338095.0,5,0.0,0.0,0.3380949999999958,1746020.0,-0.23363134442904435
412,2021-09-10,,271.0,,43.5,1366220.0,5,112.5,0.021018687014001225,0.36621999999999577,1746020.0,-0.2175232815202575
413,2021-09-13,,220.0,,30.0,1369595.0,5,13.5,0.002470319567858814,0.3695949999999959,1746020.0,-0.21559031397120307
414,2021-09-14,,220.0,,9.5,1374720.0,5,20.5,0.0037419821188016122,0.37471999999999595,1746020.0,-0.2126550669522686
415,2021-09-15,156.0,132.0,102.0,0.1,1377070.0,5,9.4,0.0017094390130354409,0.377069999999996,1746020.0,-0.21130914880700105
416,2021-09-16,,97.0,,117.0,1371670.0,6,-18.0,-0.003921369284059617,0.37166999999999595,1746020.0,-0.21440189688548814
417,2021-09-17,,94.0,,79.0,1383070.0,6,38.0,0.00831103691121049,0.383069999999996,1746020.0,-0.20787276205312655
418,2021-09-22,194.0,0.1,174.0,383.0,1291870.0,6,-304.0,-0.06594026332723579,0.2918699999999963,1746020.0,-0.2601058407120193
419,2021-09-23,,270.0,,65.0,1318370.0,5,106.0,0.020512899904789217,0.31836999999999627,1746020.0,-0.24492846588240685
420,2021-09-24,,382.0,,21.5,1329245.0,5,43.5,0.008248822409490542,0.32924499999999624,1746020.0,-0.23870001489100925
421,2021-09-27,,415.0,,6.3,1333045.0,5,15.2,0.0028587656902978598,0.33304499999999626,1746020.0,-0.2365236366135554
422,2021-09-28,,292.0,,5.4,1333270.0,5,0.9,0.0001687865000805644,0.3332699999999962,1746020.0,-0.23639477211028512
423,2021-09-29,202.0,0.1,163.0,76.0,1315620.0,5,-70.6,-0.013238128811118521,0.31561999999999624,1746020.0,-0.24650347647793266
424,2021-09-30,,240.0,,96.0,1331620.0,5,64.0,0.012161566409753632,0.33161999999999625,1746020.0,-0.2373397784676006
425,2021-10-01,,46.0,,296.0,1281620.0,5,-200.0,-0.03754824950060831,0.28161999999999643,1746020.0,-0.2659763347498883
426,2021-10-04,,8.7,,418.0,1251120.0,5,-122.0,-0.023798005649100396,0.25111999999999646,1746020.0,-0.2834446340820838
427,2021-10-05,,1.9,,381.0,1260370.0,5,37.0,0.007393375535520219,0.26036999999999644,1746020.0,-0.2781468711698606
428,2021-10-06,198.0,0.1,172.0,438.0,1246120.0,5,-57.0,-0.011306203733824183,0.24611999999999656,1746020.0,-0.2863082897103126
429,2021-10-07,,409.0,,50.0,1275870.0,5,119.0,0.02387410522261102,0.2758699999999965,1746020.0,-0.26926953872235143
430,2021-10-08,,338.0,,53.0,1275120.0,5,-3.0,-0.0005878341837334267,0.2751199999999965,1746020.0,-0.26969908706658574
431,2021-10-12,,130.0,,50.0,1275870.0,5,3.0,0.000588179936006128,0.2758699999999965,1746020.0,-0.26926953872235143
432,2021-10-13,216.0,20.0,194.0,0.1,1288345.0,5,49.9,0.009777641922766422,0.2883449999999965,1746020.0,-0.2621247179299206
433,2021-10-14,,222.0,,118.0,1306595.0,5,73.0,0.014165460338651625,0.3065949999999966,1746020.0,-0.2516723748868856
434,2021-10-15,,496.0,,15.5,1332220.0,5,102.5,0.019612045048389204,0.33221999999999663,1746020.0,-0.23699613979221315
435,2021-10-18,,430.0,,9.3,1333770.0,5,6.2,0.0011634714987014405,0.33376999999999657,1746020.0,-0.23610840654746224
436,2021-10-19,,605.0,,1.4,1335745.0,5,7.9,0.0014807650494463864,0.33574499999999663,1746020.0,-0.23497726257431187
437,2021-10-20,180.0,585.0,113.0,0.1,1336070.0,5,1.3,0.00024330991319443385,0.33606999999999654,1746020.0,-0.23479112495847698
438,2021-10-21,,119.0,,131.0,1330820.0,5,-21.0,-0.003929434835001189,0.33081999999999656,1746020.0,-0.2377979633681172
439,2021-10-22,,120.0,,95.0,1339820.0,5,36.0,0.006762747779564426,0.33981999999999646,1746020.0,-0.2326433832373054
440,2021-10-25,,116.0,,50.0,1351070.0,5,45.0,0.008396650296308428,0.35106999999999644,1746020.0,-0.22620015807379068
441,2021-10-26,,215.0,,7.1,1361795.0,5,42.9,0.00793815272339704,0.36179499999999654,1746020.0,-0.22005761675123997
442,2021-10-27,151.0,207.0,114.0,0.1,1363545.0,5,7.0,0.0012850686043053283,0.36354499999999645,1746020.0,-0.2190553372813599
443,2021-10-28,,117.0,,111.0,1363545.0,5,0.0,0.0,0.36354499999999645,1746020.0,-0.2190553372813599
444,2021-10-29,,67.0,,151.0,1353545.0,5,-40.0,-0.0073338246995882095,0.35354499999999645,1746020.0,-0.22478264853781743
445,2021-11-01,,102.0,,57.0,1377045.0,5,94.0,0.017361816563173038,0.3770449999999965,1746020.0,-0.2113234670851422
446,2021-11-02,,55.0,,46.5,1379670.0,5,10.5,0.001906255786847888,0.3796699999999964,1746020.0,-0.2098200478803221
447,2021-11-03,157.0,62.0,108.0,0.2,1391245.0,5,46.3,0.008389687389013245,0.3912449999999963,1746020.0,-0.2031906851009725
448,2021-11-04,,127.0,,98.0,1393345.0,6,7.0,0.0015094393870238587,0.3933449999999963,1746020.0,-0.20198794973711642
449,2021-11-05,,253.0,,27.0,1414645.0,6,71.0,0.015286953338907505,0.4146449999999964,1746020.0,-0.18978877676086184
450,2021-11-08,,378.0,,3.5,1421695.0,6,23.5,0.004983582453548463,0.4216949999999964,1746020.0,-0.18575102232505927
451,2021-11-09,,500.0,,1.4,1422325.0,6,2.1,0.00044313302079568295,0.4223249999999965,1746020.0,-0.18539020171590245
452,2021-11-10,125.0,500.0,120.0,0.3,1422655.0,6,1.1,0.00023201448332832442,0.42265499999999645,1746020.0,-0.18520120044443936
453,2021-11-11,,75.0,,152.0,1412155.0,6,-35.0,-0.007380566616642881,0.4121549999999965,1746020.0,-0.19121487726371977
454,2021-11-12,,90.0,,96.0,1428955.0,6,56.0,0.011896711055089604,0.4289549999999964,1746020.0,-0.1815929943528711
455,2021-11-15,,145.0,,29.0,1449055.0,6,67.0,0.014066223219065588,0.4490549999999962,1746020.0,-0.17008109872739144
456,2021-11-16,,159.0,,7.3,1455565.0,6,21.7,0.004492583097259972,0.4555649999999962,1746020.0,-0.16635261909943758
457,2021-11-17,123.0,172.0,93.0,0.2,1457695.0,6,7.1,0.0014633492836115813,0.4576949999999964,1746020.0,-0.1651327018018121
458,2021-11-18,,175.0,,56.0,1467895.0,6,34.0,0.006997348553709815,0.4678949999999964,1746020.0,-0.15929084432022542
459,2021-11-19,,160.0,,50.0,1469695.0,6,6.0,0.0012262457464600196,0.4696949999999964,1746020.0,-0.15825992829406307
460,2021-11-22,,132.0,,39.0,1472995.0,6,11.0,0.002245363833992764,0.4729949999999965,1746020.0,-0.15636991557943208
461,2021-11-23,,14.5,,92.0,1457095.0,6,-53.0,-0.010794333992987126,0.4570949999999965,1746020.0,-0.16547634047719958
462,2021-11-24,137.0,0.1,95.0,100.0,1454695.0,6,-8.0,-0.0016471129198850631,0.4546949999999965,1746020.0,-0.16685089517874938
463,2021-11-25,,122.0,,82.0,1457695.0,6,10.0,0.0020622879710179287,0.4576949999999964,1746020.0,-0.1651327018018121
464,2021-11-26,,13.0,,308.0,1389895.0,6,-226.0,-0.04651178744524742,0.38989499999999655,1746020.0,-0.20396387212059428
465,2021-11-29,,5.6,,330.0,1383295.0,6,-22.0,-0.0047485601430323765,0.3832949999999966,1746020.0,-0.20774389754985625
466,2021-11-30,,2.0,,300.0,1392295.0,6,30.0,0.006506204388796233,0.3922949999999965,1746020.0,-0.20258931741904446
467,2021-12-01,174.0,0.3,125.0,35.0,1471795.0,6,265.0,0.057099968038382576,0.4717949999999962,1746020.0,-0.15705719293020698
468,2021-12-02,,245.0,,78.0,1484995.0,6,44.0,0.008968640333742117,0.48499499999999607,1746020.0,-0.14949714207168302
469,2021-12-03,,232.0,,64.0,1489195.0,6,14.0,0.0028282923511526725,0.48919499999999605,1746020.0,-0.14709167134397086
470,2021-12-06,,200.0,,40.0,1496395.0,6,24.0,0.00483482686955039,0.49639499999999614,1746020.0,-0.14296800723932143
471,2021-12-07,,274.0,,5.3,1506805.0,6,34.7,0.006956719315421411,0.5068049999999962,1746020.0,-0.13700587622134913
472,2021-12-08,137.0,331.0,134.0,0.3,1508305.0,6,5.0,0.0009954838217287598,0.5083049999999962,1746020.0,-0.13614677953288049
473,2021-12-09,,145.0,,85.0,1522105.0,6,46.0,0.009149343136832355,0.522104999999996,1746020.0,-0.12824308999896908
474,2021-12-10,,85.0,,117.0,1512505.0,6,-32.0,-0.006307055032340081,0.512504999999996,1746020.0,-0.13374130880516832
475,2021-12-13,,30.5,,127.0,1509505.0,6,-10.0,-0.001983464517472666,0.5095049999999961,1746020.0,-0.1354595021821056
476,2021-12-14,,2.7,,253.0,1471705.0,6,-126.0,-0.025041321492807245,0.47170499999999627,1746020.0,-0.1571087387315151
477,2021-12-15,178.0,0.1,99.0,221.0,1481305.0,6,32.0,0.006523046398564825,0.4813049999999961,1746020.0,-0.15161051992531585
478,2021-12-16,,302.0,,23.5,1503055.0,6,72.5,0.014682999112269224,0.503054999999996,1746020.0,-0.1391536179425207
479,2021-12-17,,286.0,,30.0,1501105.0,6,-6.5,-0.0012973577147875615,0.5011049999999959,1746020.0,-0.1402704436375299
480,2021-12-20,,128.0,,70.0,1489105.0,6,-40.0,-0.007994111004893112,0.4891049999999959,1746020.0,-0.14714321714527898
481,2021-12-21,,270.0,,4.2,1508845.0,6,65.8,0.013256284815375663,0.5088449999999958,1746020.0,-0.13583750472503178
482,2021-12-22,140.0,266.0,84.0,0.1,1510075.0,6,4.1,0.0008151930781492567,0.5100749999999958,1746020.0,-0.13513304544048751
483,2021-12-23,,212.0,,39.5,1522525.0,6,41.5,0.008244623611409985,0.5225249999999957,1746020.0,-0.12800254292619787
484,2021-12-24,,198.0,,24.0,1527175.0,6,15.5,0.0030541370420846814,0.5271749999999957,1746020.0,-0.12533934319194512
485,2021-12-27,,290.0,,6.2,1532515.0,6,17.8,0.003496652315549964,0.5325149999999956,1746020.0,-0.12228095898099678
486,2021-12-28,,415.0,,1.3,1533985.0,6,4.9,0.0009592075770872288,0.5339849999999955,1746020.0,-0.12143904422629752
487,2021-12-29,137.0,470.0,95.0,0.1,1534345.0,6,1.2,0.000234682868476499,0.5343449999999954,1746020.0,-0.12123286102106505
488,2021-12-30,,86.0,,103.0,1531045.0,6,-11.0,-0.002150754882376482,0.5310449999999955,1746020.0,-0.12312287373569604
489,2022-01-03,,82.0,,44.5,1548595.0,6,58.5,0.011462759095911546,0.5485949999999953,1746020.0,-0.11307144248061306
490,2022-01-04,,280.0,,2.8,1561105.0,6,41.7,0.008078290321226644,0.5611049999999953,1746020.0,-0.10590657609878466
491,2022-01-05,146.0,216.0,104.0,0.1,1561915.0,6,2.7,0.0005188632411017302,0.5619149999999955,1746020.0,-0.10544266388701161
492,2022-01-06,,72.0,,173.0,1540315.0,6,-72.0,-0.013829177644109958,0.5403149999999957,1746020.0,-0.1178136562009599
493,2022-01-07,,20.0,,312.0,1498615.0,6,-139.0,-0.02707238454471972,0.4986149999999958,1746020.0,-0.14169654414038785
494,2022-01-10,,16.5,,198.0,1532815.0,6,114.0,0.02282107145597778,0.5328149999999958,1746020.0,-0.12210913964330306
495,2022-01-11,,7.0,,163.0,1543315.0,6,35.0,0.0068501417326944924,0.543314999999996,1746020.0,-0.11609546282402264
496,2022-01-12,153.0,0.3,127.0,133.0,1552315.0,6,30.0,0.0058316027512206325,0.5523149999999961,1746020.0,-0.11094088269321084
497,2022-01-13,,171.0,,96.0,1560715.0,6,28.0,0.005411272840885939,0.5607149999999959,1746020.0,-0.1061299412377865
498,2022-01-14,,108.0,,96.0,1560715.0,6,0.0,0.0,0.5607149999999959,1746020.0,-0.1061299412377865
499,2022-01-17,,185.0,,25.5,1581865.0,6,70.5,0.013551481212136673,0.5818649999999956,1746020.0,-0.09401667793037881
500,2022-01-18,,56.0,,58.0,1572115.0,6,-32.5,-0.006163610674741471,0.5721149999999957,1746020.0,-0.09960080640542492
501,2022-01-19,217.0,0.1,144.0,132.0,1549915.0,6,-74.0,-0.014121104372135651,0.5499149999999957,1746020.0,-0.11231543739476066
502,2022-01-20,,230.0,,78.0,1568815.0,6,63.0,0.012194217102228233,0.5688149999999956,1746020.0,-0.10149081912005589
503,2022-01-21,,55.0,,232.0,1522615.0,6,-154.0,-0.029448979006447495,0.5226149999999958,1746020.0,-0.12795099712488975
504,2022-01-24,,40.0,,154.0,1546015.0,6,78.0,0.015368297304308776,0.5460149999999959,1746020.0,-0.1145490887847791
505,2022-01-25,,2.7,,400.0,1472215.0,6,-246.0,-0.047735629990653394,0.47221499999999605,1746020.0,-0.15681664585743577
506,2022-01-26,264.0,0.2,219.0,387.0,1476115.0,6,13.0,0.002649069599209408,0.47611499999999607,1746020.0,-0.15458299446741733
507,2022-02-07,124.0,281.0,65.0,0.2,1540855.0,6,215.8,0.04385837146834759,0.5408549999999959,1746020.0,-0.11750438139311119
508,2022-02-08,,120.0,,20.5,1553305.0,6,41.5,0.008079929649447815,0.5533049999999957,1746020.0,-0.11037387887882155
509,2022-02-09,134.0,296.0,116.0,0.1,1559425.0,6,20.4,0.003939986029788178,0.5594249999999958,1746020.0,-0.10686876438986953
510,2022-02-10,,235.0,,47.0,1579225.0,6,66.0,0.012696987671737991,0.5792249999999959,1746020.0,-0.09552868810208359
511,2022-02-11,,196.0,,72.0,1571725.0,6,-25.0,-0.004749164938498307,0.5717249999999958,1746020.0,-0.09982417154442676
512,2022-02-14,,37.0,,213.0,1529425.0,6,-141.0,-0.02691310502791522,0.5294249999999958,1746020.0,-0.12405069815924216
513,2022-02-15,,9.5,,206.0,1531525.0,6,7.0,0.0013730650407832723,0.5315249999999958,1746020.0,-0.12284796279538608
514,2022-02-16,172.0,55.0,125.0,0.1,1593295.0,6,205.9,0.04033234847619194,0.5932949999999955,1746020.0,-0.08747036116424783
515,2022-02-17,,178.0,,109.0,1597195.0,6,13.0,0.002447757634336467,0.5971949999999955,1746020.0,-0.0852367097742294
516,2022-02-18,,154.0,,103.0,1598995.0,6,6.0,0.001126975729325519,0.5989949999999955,1746020.0,-0.08420579374806703
517,2022-02-21,,119.0,,78.0,1606495.0,6,25.0,0.004690446186510933,0.6064949999999956,1746020.0,-0.07991031030572388
518,2022-02-22,,4.0,,290.0,1542895.0,6,-212.0,-0.03958929221690699,0.5428949999999957,1746020.0,-0.11633600989679385
519,2022-02-23,189.0,0.1,117.0,124.0,1592695.0,6,166.0,0.03227698579618177,0.5926949999999953,1746020.0,-0.08781399983963528
520,2022-02-24,,24.0,,478.0,1483495.0,6,-364.0,-0.06856303309798795,0.4834949999999958,1746020.0,-0.15035623876015167
521,2022-02-25,,13.5,,372.0,1515295.0,6,106.0,0.02143586597865177,0.5152949999999956,1746020.0,-0.13214338896461666
522,2022-03-01,,31.0,,102.0,1596295.0,6,270.0,0.05345493781738875,0.5962949999999954,1746020.0,-0.08575216778731057
523,2022-03-02,215.0,0.2,148.0,104.0,1595695.0,6,-2.0,-0.0003758703748367731,0.5956949999999952,1746020.0,-0.08609580646269802
524,2022-03-03,,252.0,,101.0,1608895.0,6,44.0,0.008272257542951467,0.6088949999999951,1746020.0,-0.07853575560417407
525,2022-03-04,,104.0,,208.0,1576795.0,6,-107.0,-0.019951581675622054,0.5767949999999953,1746020.0,-0.09692042473740278
526,2022-03-07,,3.6,,700.0,1429195.0,6,-492.0,-0.09360760276383429,0.42919499999999555,1746020.0,-0.18145553888271612
527,2022-03-08,,0.8,,1040.0,1327195.0,6,-340.0,-0.07136884749806705,0.3271949999999959,1746020.0,-0.23987411369858305
528,2022-03-09,253.0,0.1,201.0,750.0,1414195.0,6,290.0,0.06555178402570827,0.41419499999999543,1746020.0,-0.19004650576740242
529,2022-03-10,,600.0,,54.0,1457395.0,6,144.0,0.03054741389978055,0.45739499999999556,1746020.0,-0.16530452113950586
530,2022-03-11,,399.0,,77.0,1450495.0,6,-23.0,-0.004734474867829297,0.4504949999999954,1746020.0,-0.16925636590646156
531,2022-03-14,,366.0,,32.0,1463995.0,6,45.0,0.009307167553145757,0.4639949999999955,1746020.0,-0.16152449571024388
532,2022-03-15,,86.0,,102.0,1442995.0,6,-70.0,-0.014344311285216182,0.4429949999999956,1746020.0,-0.17355184934880472
533,2022-03-16,264.0,37.0,196.0,0.1,1473565.0,6,101.9,0.02118510459149192,0.47356499999999535,1746020.0,-0.156043458837814
534,2022-03-17,,605.0,,28.5,1522915.0,6,164.5,0.03349020911870193,0.5229149999999951,1746020.0,-0.12777917778719602
535,2022-03-18,,545.0,,25.0,1523965.0,6,3.5,0.0006894672388151335,0.5239649999999954,1746020.0,-0.127177810105268
536,2022-03-21,,625.0,,5.7,1529755.0,6,19.3,0.0037992998526870103,0.5297549999999955,1746020.0,-0.12386169688777907
537,2022-03-22,,655.0,,1.0,1531165.0,6,4.7,0.0009217162225323428,0.5311649999999954,1746020.0,-0.12305414600061855
538,2022-03-23,147.0,805.0,123.0,0.1,1531435.0,6,0.9,0.00017633631907720826,0.5314349999999952,1746020.0,-0.1228995085966942
539,2022-03-24,,117.0,,125.0,1529935.0,6,-5.0,-0.000979473500344441,0.5299349999999952,1746020.0,-0.12375860528516283
540,2022-03-25,,80.0,,133.0,1527535.0,6,-8.0,-0.0015686940948471673,0.5275349999999952,1746020.0,-0.12513315998671265
541,2022-03-28,,7.5,,251.0,1492135.0,6,-118.0,-0.023174591744215323,0.4921349999999953,1746020.0,-0.14540784183457234
542,2022-03-29,,6.3,,141.0,1525135.0,6,110.0,0.022115961357383807,0.525134999999995,1746020.0,-0.12650771468826244
543,2022-03-30,153.0,58.0,97.0,0.1,1567405.0,6,140.9,0.02771557927658863,0.5674049999999948,1746020.0,-0.10229837000721641
544,2022-03-31,,95.0,,132.0,1556005.0,6,-38.0,-0.0072731680707921464,0.556004999999995,1746020.0,-0.10882750483957801
545,2022-04-01,,39.5,,162.0,1547005.0,6,-30.0,-0.005784043110401371,0.5470049999999949,1746020.0,-0.11398208497038981
546,2022-04-06,154.0,0.1,133.0,188.0,1539205.0,6,-26.0,-0.0050420005106641685,0.5392049999999948,1746020.0,-0.11844938775042668
547,2022-04-07,,26.0,,370.0,1467205.0,6,-240.0,-0.04677739482395138,0.467204999999995,1746020.0,-0.159686028796921
548,2022-04-08,,39.0,,224.0,1511005.0,6,146.0,0.02985267907347633,0.5110049999999946,1746020.0,-0.13460040549363697
549,2022-04-11,,3.1,,442.0,1445605.0,6,-218.0,-0.04328245108388129,0.4456049999999947,1746020.0,-0.1720570211108693
550,2022-04-12,,0.7,,490.0,1431205.0,6,-48.0,-0.009961227306214404,0.43120499999999473,1746020.0,-0.18030434932016814
551,2022-04-13,158.0,0.1,142.0,189.0,1521505.0,6,301.0,0.06309368678840555,0.5215049999999943,1746020.0,-0.12858672867435653
552,2022-04-14,,139.0,,140.0,1521205.0,6,-1.0,-0.0001971731936470933,0.5212049999999944,1746020.0,-0.12875854801205025
553,2022-04-15,,18.0,,338.0,1461805.0,6,-198.0,-0.039047991559323036,0.4618049999999947,1746020.0,-0.16277877687540807
554,2022-04-18,,4.7,,420.0,1437205.0,6,-82.0,-0.016828509958578652,0.43720499999999474,1746020.0,-0.17686796256629364
555,2022-04-19,,1.2,,300.0,1473205.0,6,120.0,0.025048618673049416,0.47320499999999455,1746020.0,-0.15624964204304648
556,2022-04-20,175.0,0.1,131.0,175.0,1510705.0,6,125.0,0.025454705896328145,0.5107049999999944,1746020.0,-0.1347722248313307
557,2022-04-21,,184.0,,91.0,1521805.0,6,37.0,0.007347562892821458,0.5218049999999943,1746020.0,-0.1284149093366628
558,2022-04-22,,92.0,,127.0,1511005.0,6,-36.0,-0.007096835665541867,0.5110049999999944,1746020.0,-0.13460040549363697
559,2022-04-25,,4.2,,453.0,1413205.0,6,-326.0,-0.06472513327222607,0.4132049999999947,1746020.0,-0.19061350958179174
560,2022-04-26,,1.2,,435.0,1418605.0,6,18.0,0.0038211016802234266,0.4186049999999948,1746020.0,-0.18752076150330466
561,2022-04-27,220.0,0.1,158.0,750.0,1324105.0,6,-315.0,-0.06661473771768744,0.3241049999999952,1746020.0,-0.24164385287682844
562,2022-04-28,,264.0,,111.0,1335105.0,5,44.0,0.008307498272418057,0.3351049999999953,1746020.0,-0.23534381049472514
563,2022-04-29,,386.0,,39.0,1353105.0,5,72.0,0.013482085678654387,0.3531049999999951,1746020.0,-0.22503465023310157
564,2022-05-03,,267.0,,16.0,1358855.0,5,23.0,0.004249485442741063,0.35885499999999526,1746020.0,-0.2217414462606385
565,2022-05-04,196.0,291.0,161.0,0.1,1362830.0,5,15.9,0.0029252569258677585,0.3628299999999953,1746020.0,-0.2194648400361966
566,2022-05-05,,261.0,,56.0,1388330.0,5,102.0,0.018711064476126804,0.3883299999999952,1746020.0,-0.20486019633222988
567,2022-05-06,,74.0,,201.0,1352080.0,5,-145.0,-0.02611050686796368,0.3520799999999953,1746020.0,-0.22562169963688847
568,2022-05-09,,4.3,,456.0,1288330.0,5,-255.0,-0.04714957694810962,0.28832999999999553,1746020.0,-0.2621333088968053
569,2022-05-10,,1.4,,435.0,1293580.0,5,21.0,0.004075042884975177,0.2935799999999955,1746020.0,-0.2591264704871651
570,2022-05-11,193.0,0.2,184.0,473.0,1284080.0,5,-38.0,-0.007343960172544461,0.28407999999999545,1746020.0,-0.26456741618079976
571,2022-05-12,,46.5,,418.0,1224830.0,5,-237.0,-0.046141984923057766,0.22482999999999564,1746020.0,-0.2985017353753107
572,2022-05-13,,71.0,,222.0,1273830.0,5,196.0,0.04000555179086085,0.2738299999999956,1746020.0,-0.27043791021866875
573,2022-05-16,,64.0,,141.0,1294080.0,5,81.0,0.01589694072207437,0.29407999999999546,1746020.0,-0.25884010492434223
574,2022-05-17,,106.0,,29.0,1322080.0,5,112.0,0.02163699307616218,0.32207999999999526,1746020.0,-0.2428036334062611
575,2022-05-18,205.0,301.0,123.0,0.1,1329305.0,5,28.9,0.005464873532615266,0.3293049999999953,1746020.0,-0.2386656510234705
576,2022-05-19,,75.0,,272.0,1291305.0,5,-152.0,-0.028586366559969267,0.2913049999999955,1746020.0,-0.2604294337980092
577,2022-05-20,,141.0,,121.0,1329055.0,5,151.0,0.02923399196936427,0.3290549999999952,1746020.0,-0.23880883380488196
